subject_id,ch,ID,offset,exponent,error_mae,gof_rsquared,CF,PW,BW,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_ica
sub-170,E124,115,-9.13249351306906,0.5200260390126934,0.0304106978459546,0.9549817432222716,14.812425234077862,0.4525600457575862,1.887515877605616,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E124,115,-9.13249351306906,0.5200260390126934,0.0304106978459546,0.9549817432222716,17.133055778872592,0.3116103400418009,3.0844473251217592,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E124,115,-9.13249351306906,0.5200260390126934,0.0304106978459546,0.9549817432222716,25.752814426331017,0.3033259083673325,3.698453508068088,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E125,116,-9.045913747818927,0.5933546392401765,0.0309601441421333,0.968112744493562,8.766883151560148,0.2107685162608579,1.343188549650717,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E125,116,-9.045913747818927,0.5933546392401765,0.0309601441421333,0.968112744493562,10.4439772026643,0.3154008808076174,2.1244743413920206,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E125,116,-9.045913747818927,0.5933546392401765,0.0309601441421333,0.968112744493562,12.899636890543158,0.4725805144993646,2.588588883636989,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E125,116,-9.045913747818927,0.5933546392401765,0.0309601441421333,0.968112744493562,14.895484308839748,0.4693762705045436,2.021430307576524,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E125,116,-9.045913747818927,0.5933546392401765,0.0309601441421333,0.968112744493562,17.17517526529485,0.3246106966216366,3.250191063371901,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E125,116,-9.045913747818927,0.5933546392401765,0.0309601441421333,0.968112744493562,25.566434293507097,0.2976836878657281,3.595981256605409,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E126,117,-9.007758240788384,0.6553351762994554,0.0320777139545021,0.9759051086479849,8.53598900913865,0.2296163747663016,1.2148676187307457,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E126,117,-9.007758240788384,0.6553351762994554,0.0320777139545021,0.9759051086479849,10.01966597254682,0.3392578099930503,1.9763805796306,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E126,117,-9.007758240788384,0.6553351762994554,0.0320777139545021,0.9759051086479849,12.706010581963207,0.5095139075006276,3.1585049205831903,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E126,117,-9.007758240788384,0.6553351762994554,0.0320777139545021,0.9759051086479849,14.990124281414358,0.5070278002747859,2.227315790171262,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E126,117,-9.007758240788384,0.6553351762994554,0.0320777139545021,0.9759051086479849,17.285406412775455,0.3450652518660977,3.446735645341308,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E126,117,-9.007758240788384,0.6553351762994554,0.0320777139545021,0.9759051086479849,25.338033091385817,0.2986891963974845,3.4494312396159983,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E127,118,-9.039121025818984,0.6977761773930158,0.0327098379682171,0.9789096535685804,8.494974053187018,0.2670164546178011,1.288207902167367,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E127,118,-9.039121025818984,0.6977761773930158,0.0327098379682171,0.9789096535685804,10.052259941156466,0.3797952033749041,2.0799998433376428,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E127,118,-9.039121025818984,0.6977761773930158,0.0327098379682171,0.9789096535685804,12.70775688131601,0.5338797816905636,3.191199190389176,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E127,118,-9.039121025818984,0.6977761773930158,0.0327098379682171,0.9789096535685804,15.045502102375554,0.5310444264615786,2.274678394867261,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E127,118,-9.039121025818984,0.6977761773930158,0.0327098379682171,0.9789096535685804,17.30417878122469,0.3431632935320792,3.6325483952911126,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E127,118,-9.039121025818984,0.6977761773930158,0.0327098379682171,0.9789096535685804,25.20532053461568,0.3111195669906124,3.39369110447011,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E128,119,-9.20001457161133,0.6863108141113076,0.0320613297503955,0.979097356665624,8.557005142333065,0.2867466171079229,1.407009325408377,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E128,119,-9.20001457161133,0.6863108141113076,0.0320613297503955,0.979097356665624,10.317847795416816,0.4258805438061355,2.272450687535654,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E128,119,-9.20001457161133,0.6863108141113076,0.0320613297503955,0.979097356665624,13.138605019234848,0.530641249616707,3.399795205764507,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E128,119,-9.20001457161133,0.6863108141113076,0.0320613297503955,0.979097356665624,15.32490158826902,0.4927014684540989,2.1783946225415067,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E128,119,-9.20001457161133,0.6863108141113076,0.0320613297503955,0.979097356665624,17.488474674448323,0.3268594964576596,3.5250332450842925,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E128,119,-9.20001457161133,0.6863108141113076,0.0320613297503955,0.979097356665624,25.141450657837407,0.3321374866460509,3.4288704561420316,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E129,120,-9.48476099333134,0.6420444356837731,0.0308225204514231,0.9772655332310968,8.645216110133036,0.2706569979795272,1.4419813860656832,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E129,120,-9.48476099333134,0.6420444356837731,0.0308225204514231,0.9772655332310968,10.651403156350732,0.4108303133086544,2.3722805375086193,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E129,120,-9.48476099333134,0.6420444356837731,0.0308225204514231,0.9772655332310968,13.088595633633018,0.4696388077542668,2.571568087654018,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E129,120,-9.48476099333134,0.6420444356837731,0.0308225204514231,0.9772655332310968,14.969296572010276,0.4632769683634929,2.122309553475366,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E129,120,-9.48476099333134,0.6420444356837731,0.0308225204514231,0.9772655332310968,16.998315720941026,0.3354599706034928,3.911586325971724,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E129,120,-9.48476099333134,0.6420444356837731,0.0308225204514231,0.9772655332310968,25.130186400646416,0.3437025178264861,3.477327470585628,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E130,121,-9.715792716096503,0.6223158492032379,0.0298927028500667,0.9735317299458844,8.67121804955555,0.2436214064065787,1.4267163670925227,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E130,121,-9.715792716096503,0.6223158492032379,0.0298927028500667,0.9735317299458844,10.648452352231551,0.3824382065110363,2.40644315517335,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E130,121,-9.715792716096503,0.6223158492032379,0.0298927028500667,0.9735317299458844,13.867457295178546,0.4460463913313273,3.5045062445083457,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E130,121,-9.715792716096503,0.6223158492032379,0.0298927028500667,0.9735317299458844,17.301420281853435,0.2927192600157831,3.1097341690871914,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E130,121,-9.715792716096503,0.6223158492032379,0.0298927028500667,0.9735317299458844,19.73040672634415,0.1205455642301593,1.3509270543242389,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E130,121,-9.715792716096503,0.6223158492032379,0.0298927028500667,0.9735317299458844,25.116462647009627,0.3559252482917312,3.531968497397065,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E131,122,-10.129128667372084,0.6237486017375946,0.0268733227684192,0.9719387472806084,8.750405381608925,0.2200465437212297,1.2575838860024469,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E131,122,-10.129128667372084,0.6237486017375946,0.0268733227684192,0.9719387472806084,10.324900937085568,0.3206109357329652,1.9576226115340185,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E131,122,-10.129128667372084,0.6237486017375946,0.0268733227684192,0.9719387472806084,12.532584345102864,0.3352750624715064,2.7943751557010508,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E131,122,-10.129128667372084,0.6237486017375946,0.0268733227684192,0.9719387472806084,14.720628621768428,0.3385354617222571,1.608667158563073,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E131,122,-10.129128667372084,0.6237486017375946,0.0268733227684192,0.9719387472806084,16.095472672518415,0.2781067919449373,4.635927299641206,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E131,122,-10.129128667372084,0.6237486017375946,0.0268733227684192,0.9719387472806084,25.038927548614925,0.3488907913914634,3.2116157746531093,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E132,123,-10.66955624550268,0.6940406435023944,0.0262919709429327,0.9689894654540008,9.59260634597894,0.2549708034256799,1.7880898250438062,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E132,123,-10.66955624550268,0.6940406435023944,0.0262919709429327,0.9689894654540008,11.892867678020922,0.2621608214504025,2.933759776423729,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E132,123,-10.66955624550268,0.6940406435023944,0.0262919709429327,0.9689894654540008,15.326340968343828,0.2681249805740311,3.661252758387484,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E132,123,-10.66955624550268,0.6940406435023944,0.0262919709429327,0.9689894654540008,20.03230187201336,0.0729257477029712,5.999058652451704,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E132,123,-10.66955624550268,0.6940406435023944,0.0262919709429327,0.9689894654540008,25.29578210053517,0.2572110329583807,2.520525546765733,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E134,124,-9.18860355069921,0.5241969767004215,0.0315519389593388,0.9442709850578576,8.720139043060529,0.1834847872902294,1.373531381123625,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E134,124,-9.18860355069921,0.5241969767004215,0.0315519389593388,0.9442709850578576,10.445273007074418,0.2697352707106493,2.1727765840704274,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E134,124,-9.18860355069921,0.5241969767004215,0.0315519389593388,0.9442709850578576,12.893058725838946,0.4052101935926853,2.335723181500199,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E134,124,-9.18860355069921,0.5241969767004215,0.0315519389593388,0.9442709850578576,14.819689795785232,0.4054531991916583,1.872506554002373,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E134,124,-9.18860355069921,0.5241969767004215,0.0315519389593388,0.9442709850578576,17.217238667992806,0.2694362072233627,2.947598753572497,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E134,124,-9.18860355069921,0.5241969767004215,0.0315519389593388,0.9442709850578576,25.702169517569388,0.3133605839778557,3.7796619174893697,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E135,125,-9.088529945373306,0.5640307974462606,0.0300089305563144,0.963944006342199,8.815193728704623,0.1983215086467407,1.3741717431938212,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E135,125,-9.088529945373306,0.5640307974462606,0.0300089305563144,0.963944006342199,10.44369045251588,0.290930806920489,2.1280657153443308,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E135,125,-9.088529945373306,0.5640307974462606,0.0300089305563144,0.963944006342199,12.888980439507009,0.4373635728491223,2.55212319222618,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E135,125,-9.088529945373306,0.5640307974462606,0.0300089305563144,0.963944006342199,14.87295812745618,0.4558443254636461,1.999706171365987,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E135,125,-9.088529945373306,0.5640307974462606,0.0300089305563144,0.963944006342199,17.229420929054406,0.3081728768634679,3.029940734119852,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E135,125,-9.088529945373306,0.5640307974462606,0.0300089305563144,0.963944006342199,25.6694501732515,0.3005059501909564,3.638655287751385,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E136,126,-9.061336843490668,0.5831591369347877,0.0304227438879854,0.9665724000451268,8.787058709308107,0.2103332851217345,1.380804795335942,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E136,126,-9.061336843490668,0.5831591369347877,0.0304227438879854,0.9665724000451268,10.44369426460366,0.3119098116816694,2.1293869395630223,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E136,126,-9.061336843490668,0.5831591369347877,0.0304227438879854,0.9665724000451268,12.891475708978597,0.4656660407004835,2.5626174319045045,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E136,126,-9.061336843490668,0.5831591369347877,0.0304227438879854,0.9665724000451268,14.922241978261589,0.4634059739500475,2.0400616523758472,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E136,126,-9.061336843490668,0.5831591369347877,0.0304227438879854,0.9665724000451268,17.26740122206502,0.3141152890962928,3.0832812767107645,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E136,126,-9.061336843490668,0.5831591369347877,0.0304227438879854,0.9665724000451268,25.597966707405195,0.2987632007527327,3.650865942995355,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E137,127,-9.01164835381409,0.6222323602815203,0.0312298095361952,0.9712852531551888,8.784791395615002,0.2306919996427616,1.392105383622998,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E137,127,-9.01164835381409,0.6222323602815203,0.0312298095361952,0.9712852531551888,10.443773406558371,0.3371904400737744,2.1353660022451395,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E137,127,-9.01164835381409,0.6222323602815203,0.0312298095361952,0.9712852531551888,12.895267721145142,0.4854214774600649,2.627695911342116,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E137,127,-9.01164835381409,0.6222323602815203,0.0312298095361952,0.9712852531551888,14.937942657579017,0.4811928426665233,2.041234024297032,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E137,127,-9.01164835381409,0.6222323602815203,0.0312298095361952,0.9712852531551888,17.17747672670297,0.3221278916021628,3.317061542452762,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E137,127,-9.01164835381409,0.6222323602815203,0.0312298095361952,0.9712852531551888,25.49866211409233,0.2902454503587179,3.5468730616062634,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E138,128,-8.962944408547342,0.6681679140117642,0.0322042075068205,0.9766166277407352,8.553753451109475,0.2294561505826848,1.2145242628396085,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E138,128,-8.962944408547342,0.6681679140117642,0.0322042075068205,0.9766166277407352,10.004956503119374,0.3437282918058546,1.961323312408595,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E138,128,-8.962944408547342,0.6681679140117642,0.0322042075068205,0.9766166277407352,12.698964066500215,0.5096948167940258,3.1423210124212853,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E138,128,-8.962944408547342,0.6681679140117642,0.0322042075068205,0.9766166277407352,14.985540199039548,0.5062059647299311,2.151117548687764,170,2025-12-19 00:49:47.615971,12,2,8
sub-170,E138,128,-8.962944408547342,0.6681679140117642,0.0322042075068205,0.9766166277407352,17.23363778742032,0.3355202464360314,3.385822985916012,170,2025-12-19 00:49:47.615971,12,2,8
