ch,CF,PW,BW,ID,offset,exponent,error,r_squared,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_epochs,nr_retained_ica
E1,7.302381091244026,0.37336468377732324,3.505269321736353,0,-8.649346127045533,0.9478451678026598,0.08561036878258173,0.8928202989910105,111,2024-06-26 01:28:56.840317,9,6,66,21
E1,34.81604336789784,0.29928747141858913,5.999999999999999,0,-8.649346127045533,0.9478451678026598,0.08561036878258173,0.8928202989910105,111,2024-06-26 01:28:56.840317,9,6,66,21
E2,4.788372095259248,0.25972408019849347,5.999999999999999,1,-9.238587904456807,0.42036741317069226,0.09347908394042577,0.7023722063392924,111,2024-06-26 01:28:56.840317,9,6,66,21
E2,28.206974250453595,0.322224981217321,5.999999999999999,1,-9.238587904456807,0.42036741317069226,0.09347908394042577,0.7023722063392924,111,2024-06-26 01:28:56.840317,9,6,66,21
E3,4.626754109483904,0.23130557380327232,5.999999999999999,2,-9.384040168882446,0.4015209413391535,0.06551703403535898,0.7438273263521286,111,2024-06-26 01:28:56.840317,9,6,66,21
E3,24.493638644841944,0.27665097228229385,5.999999999999999,2,-9.384040168882446,0.4015209413391535,0.06551703403535898,0.7438273263521286,111,2024-06-26 01:28:56.840317,9,6,66,21
E3,35.815114031891056,0.2697479470840527,5.999999999999999,2,-9.384040168882446,0.4015209413391535,0.06551703403535898,0.7438273263521286,111,2024-06-26 01:28:56.840317,9,6,66,21
E4,3.1399295753028897,0.2550516053591565,3.3667582939524436,3,-9.486706259094483,0.4814166291865641,0.06825410647238335,0.8506156654601265,111,2024-06-26 01:28:56.840317,9,6,66,21
E4,7.7159397170871085,0.39898711718436175,2.578960042022343,3,-9.486706259094483,0.4814166291865641,0.06825410647238335,0.8506156654601265,111,2024-06-26 01:28:56.840317,9,6,66,21
E4,23.828935627736428,0.23405302910154724,3.792738192835445,3,-9.486706259094483,0.4814166291865641,0.06825410647238335,0.8506156654601265,111,2024-06-26 01:28:56.840317,9,6,66,21
E4,30.14303713150447,0.20109018141841695,5.999999999999999,3,-9.486706259094483,0.4814166291865641,0.06825410647238335,0.8506156654601265,111,2024-06-26 01:28:56.840317,9,6,66,21
E5,2.5404091916098444,0.3436213153622383,1.9670130891603599,4,-9.529551587009047,0.5366030639806376,0.05777850634952076,0.8960163289986105,111,2024-06-26 01:28:56.840317,9,6,66,21
E5,7.463684038198655,0.4216420614520491,3.240786600505642,4,-9.529551587009047,0.5366030639806376,0.05777850634952076,0.8960163289986105,111,2024-06-26 01:28:56.840317,9,6,66,21
E5,24.39535175917556,0.24848923164263859,4.6122187562035135,4,-9.529551587009047,0.5366030639806376,0.05777850634952076,0.8960163289986105,111,2024-06-26 01:28:56.840317,9,6,66,21
E5,32.27011470996013,0.21963517459703752,5.999999999999999,4,-9.529551587009047,0.5366030639806376,0.05777850634952076,0.8960163289986105,111,2024-06-26 01:28:56.840317,9,6,66,21
