ch,CF,PW,BW,ID,offset,exponent,error,r_squared,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_epochs,nr_retained_ica
E1,9.29401259654392,0.5848020551139701,2.382392503862461,0,-8.859490556560601,0.7146485541659862,0.020570032356545982,0.9920912347255594,116,2024-06-26 01:12:18.627011,9,6,50,44
E1,14.885350785712111,0.21981713149649096,3.2268651850224868,0,-8.859490556560601,0.7146485541659862,0.020570032356545982,0.9920912347255594,116,2024-06-26 01:12:18.627011,9,6,50,44
E1,19.51788248728938,0.1577774349512424,2.6073805334054914,0,-8.859490556560601,0.7146485541659862,0.020570032356545982,0.9920912347255594,116,2024-06-26 01:12:18.627011,9,6,50,44
E1,23.520951051928414,0.25763520025905073,4.130933267746519,0,-8.859490556560601,0.7146485541659862,0.020570032356545982,0.9920912347255594,116,2024-06-26 01:12:18.627011,9,6,50,44
E2,9.313249052601826,0.5450984105879613,1.9704160856397788,1,-9.08985217537999,0.42717261800526374,0.029558053338409586,0.962033213024679,116,2024-06-26 01:12:18.627011,9,6,50,44
E2,20.12712376992151,0.1681581732284112,2.1729885652058654,1,-9.08985217537999,0.42717261800526374,0.029558053338409586,0.962033213024679,116,2024-06-26 01:12:18.627011,9,6,50,44
E2,23.822390454054908,0.32783459973413187,4.791732999960935,1,-9.08985217537999,0.42717261800526374,0.029558053338409586,0.962033213024679,116,2024-06-26 01:12:18.627011,9,6,50,44
E3,9.288326766700406,0.71520578644936,2.3882843621697627,2,-9.132068924884575,0.6369732508507192,0.02093870438235151,0.9918427578045766,116,2024-06-26 01:12:18.627011,9,6,50,44
E3,14.884133126564098,0.27806959557340605,3.455110897168724,2,-9.132068924884575,0.6369732508507192,0.02093870438235151,0.9918427578045766,116,2024-06-26 01:12:18.627011,9,6,50,44
E3,20.14373290693453,0.29898969767543626,3.601108885877968,2,-9.132068924884575,0.6369732508507192,0.02093870438235151,0.9918427578045766,116,2024-06-26 01:12:18.627011,9,6,50,44
E3,23.88370823815387,0.3737381179743551,3.4787751007222947,2,-9.132068924884575,0.6369732508507192,0.02093870438235151,0.9918427578045766,116,2024-06-26 01:12:18.627011,9,6,50,44
E4,9.258462312561523,0.7646126650215219,2.45163364153793,3,-9.291669123090301,0.5880098366086329,0.022774980369973316,0.9902813330427132,116,2024-06-26 01:12:18.627011,9,6,50,44
E4,14.744978003235412,0.30329188993317224,3.4584644861569536,3,-9.291669123090301,0.5880098366086329,0.022774980369973316,0.9902813330427132,116,2024-06-26 01:12:18.627011,9,6,50,44
E4,20.73799737966614,0.33547592554643124,5.013999716658199,3,-9.291669123090301,0.5880098366086329,0.022774980369973316,0.9902813330427132,116,2024-06-26 01:12:18.627011,9,6,50,44
E4,24.463300413981802,0.33982995746784006,3.9063957938143434,3,-9.291669123090301,0.5880098366086329,0.022774980369973316,0.9902813330427132,116,2024-06-26 01:12:18.627011,9,6,50,44
E5,9.240178621418515,0.6958666912392779,2.2085933241012374,4,-9.505257024206179,0.3988069675985536,0.030755890408818026,0.9763257768796787,116,2024-06-26 01:12:18.627011,9,6,50,44
E5,14.889126606696223,0.2084051591132141,2.8349991364304854,4,-9.505257024206179,0.3988069675985536,0.030755890408818026,0.9763257768796787,116,2024-06-26 01:12:18.627011,9,6,50,44
E5,23.285900211529782,0.350896644988552,5.6966428859220235,4,-9.505257024206179,0.3988069675985536,0.030755890408818026,0.9763257768796787,116,2024-06-26 01:12:18.627011,9,6,50,44
E5,27.968704769446294,0.28262110700178056,4.21035088429043,4,-9.505257024206179,0.3988069675985536,0.030755890408818026,0.9763257768796787,116,2024-06-26 01:12:18.627011,9,6,50,44
E6,9.261811071192962,0.8398740920574568,2.4615690590199946,5,-9.604967494478068,0.6248130466419478,0.028256228071964838,0.986833485811532,116,2024-06-26 01:12:18.627011,9,6,50,44
E6,14.839048267270133,0.3207652228222013,3.782363299990685,5,-9.604967494478068,0.6248130466419478,0.028256228071964838,0.986833485811532,116,2024-06-26 01:12:18.627011,9,6,50,44
E6,22.019555215459736,0.33752437608965735,5.999999999999999,5,-9.604967494478068,0.6248130466419478,0.028256228071964838,0.986833485811532,116,2024-06-26 01:12:18.627011,9,6,50,44
E6,26.929494537696197,0.342543657387413,5.298111517295637,5,-9.604967494478068,0.6248130466419478,0.028256228071964838,0.986833485811532,116,2024-06-26 01:12:18.627011,9,6,50,44
E7,9.188748382724967,0.9043994330136549,2.4987566437940876,6,-9.728662810025057,0.7326258550253185,0.038046858963170095,0.9837042319197318,116,2024-06-26 01:12:18.627011,9,6,50,44
E7,15.612835354820453,0.38384542927099297,5.999999999999982,6,-9.728662810025057,0.7326258550253185,0.038046858963170095,0.9837042319197318,116,2024-06-26 01:12:18.627011,9,6,50,44
E7,24.545441684135593,0.4605206206554211,5.999999999999999,6,-9.728662810025057,0.7326258550253185,0.038046858963170095,0.9837042319197318,116,2024-06-26 01:12:18.627011,9,6,50,44
E8,9.252877931588772,0.9295420771734548,2.524431820757949,7,-9.990566880997099,0.8915040268593645,0.03127552870663526,0.9902879065337403,116,2024-06-26 01:12:18.627011,9,6,50,44
E8,14.963287749400356,0.4332801082055937,4.350701319834124,7,-9.990566880997099,0.8915040268593645,0.03127552870663526,0.9902879065337403,116,2024-06-26 01:12:18.627011,9,6,50,44
E8,18.88477343838641,0.3651871092154817,3.1110594039584707,7,-9.990566880997099,0.8915040268593645,0.03127552870663526,0.9902879065337403,116,2024-06-26 01:12:18.627011,9,6,50,44
E8,23.288098893998,0.449451416880704,5.999999999999999,7,-9.990566880997099,0.8915040268593645,0.03127552870663526,0.9902879065337403,116,2024-06-26 01:12:18.627011,9,6,50,44
E9,9.104398239777451,0.49823606532540765,1.7047423677905649,8,-10.463295445354637,0.8073531534120459,0.021269438378372554,0.9922151817705749,116,2024-06-26 01:12:18.627011,9,6,50,44
E9,14.175274987996254,0.17173068653206514,4.8106412924741235,8,-10.463295445354637,0.8073531534120459,0.021269438378372554,0.9922151817705749,116,2024-06-26 01:12:18.627011,9,6,50,44
E9,22.718289271405766,0.2827063093694413,5.81414141809179,8,-10.463295445354637,0.8073531534120459,0.021269438378372554,0.9922151817705749,116,2024-06-26 01:12:18.627011,9,6,50,44
E10,9.285467197924465,0.5242007594170115,1.969747775050329,9,-8.87726611436371,0.6197235464353948,0.028206245184491986,0.9752998671705051,116,2024-06-26 01:12:18.627011,9,6,50,44
E10,23.70820231570556,0.27636876177463066,4.54990591464474,9,-8.87726611436371,0.6197235464353948,0.028206245184491986,0.9752998671705051,116,2024-06-26 01:12:18.627011,9,6,50,44
E11,9.238618133642124,0.5914834095827555,1.9542862365187093,10,-9.331858652090336,0.26602625570216804,0.03155493143846416,0.9578859576206672,116,2024-06-26 01:12:18.627011,9,6,50,44
E11,23.883783834780363,0.3966650902046709,5.72679712297802,10,-9.331858652090336,0.26602625570216804,0.03155493143846416,0.9578859576206672,116,2024-06-26 01:12:18.627011,9,6,50,44
E12,9.258544795137412,0.7442776312383383,2.3509005870229753,11,-9.36089809354103,0.47053059589516044,0.020818295041329735,0.9898933185809031,116,2024-06-26 01:12:18.627011,9,6,50,44
E12,13.81832977725131,0.19171491645032646,1.8921927792612458,11,-9.36089809354103,0.47053059589516044,0.020818295041329735,0.9898933185809031,116,2024-06-26 01:12:18.627011,9,6,50,44
E12,15.652537286870377,0.23632627499036296,1.7534076917377075,11,-9.36089809354103,0.47053059589516044,0.020818295041329735,0.9898933185809031,116,2024-06-26 01:12:18.627011,9,6,50,44
E12,19.980398978402174,0.2782540815687522,4.333513837709075,11,-9.36089809354103,0.47053059589516044,0.020818295041329735,0.9898933185809031,116,2024-06-26 01:12:18.627011,9,6,50,44
E12,24.07380129757417,0.3893326086427056,3.7376306166802955,11,-9.36089809354103,0.47053059589516044,0.020818295041329735,0.9898933185809031,116,2024-06-26 01:12:18.627011,9,6,50,44
E13,9.208466392566734,0.6919200130574037,2.128202297392333,12,-9.408366033806313,0.4072763137612358,0.0411375989627269,0.9418478856198167,116,2024-06-26 01:12:18.627011,9,6,50,44
E13,23.78373389920974,0.3450301802393998,5.999999999999999,12,-9.408366033806313,0.4072763137612358,0.0411375989627269,0.9418478856198167,116,2024-06-26 01:12:18.627011,9,6,50,44
E14,9.151862369622268,0.935596142221172,2.5233617169655775,13,-9.520185557167983,0.6939223265871162,0.029921035796318624,0.9898755076696996,116,2024-06-26 01:12:18.627011,9,6,50,44
E14,15.234071454647347,0.3856792809693683,5.450321507612461,13,-9.520185557167983,0.6939223265871162,0.029921035796318624,0.9898755076696996,116,2024-06-26 01:12:18.627011,9,6,50,44
E14,23.518063113416176,0.44611626032754614,5.999999999999999,13,-9.520185557167983,0.6939223265871162,0.029921035796318624,0.9898755076696996,116,2024-06-26 01:12:18.627011,9,6,50,44
E15,9.256485131059195,0.9191878784957179,2.5524000885396183,14,-9.350668029994,1.0213406477217386,0.02765469924301424,0.9934146740919438,116,2024-06-26 01:12:18.627011,9,6,50,44
E15,14.356959946914433,0.41783787256768257,3.8149055900079993,14,-9.350668029994,1.0213406477217386,0.02765469924301424,0.9934146740919438,116,2024-06-26 01:12:18.627011,9,6,50,44
E15,18.286008555326603,0.3606481563753956,5.999999999999726,14,-9.350668029994,1.0213406477217386,0.02765469924301424,0.9934146740919438,116,2024-06-26 01:12:18.627011,9,6,50,44
E15,24.013373077184504,0.4376251155647033,5.7688310168921,14,-9.350668029994,1.0213406477217386,0.02765469924301424,0.9934146740919438,116,2024-06-26 01:12:18.627011,9,6,50,44
