ch,CF,PW,BW,ID,offset,exponent,error,r_squared,sub_id,timestamp,nr_intepolated_channels,nr_dropped_ica,nr_retained_epochs,nr_retained_ica
E1,3.8042536745159055,0.7527467083534649,5.999999999999999,0,-9.853827414116678,-0.03224800227496727,0.0881378109342736,0.797907047537032,124,2024-06-26 01:38:26.808840,2,6,62,44
E1,31.832092806791426,0.25609546678386863,5.999999999999999,0,-9.853827414116678,-0.03224800227496727,0.0881378109342736,0.797907047537032,124,2024-06-26 01:38:26.808840,2,6,62,44
E2,3.247347978777029,0.6860361756106457,5.999999999999999,1,-9.824707218940095,0.0731703705508453,0.05378357717905797,0.8933840853904421,124,2024-06-26 01:38:26.808840,2,6,62,44
E2,29.21424834394507,0.13717817116316233,5.999999999999999,1,-9.824707218940095,0.0731703705508453,0.05378357717905797,0.8933840853904421,124,2024-06-26 01:38:26.808840,2,6,62,44
E2,37.32384703717568,0.2584909378701248,5.999999999999999,1,-9.824707218940095,0.0731703705508453,0.05378357717905797,0.8933840853904421,124,2024-06-26 01:38:26.808840,2,6,62,44
E6,6.556382573250155,0.36611035003183545,5.999999999980069,5,-9.752267027599393,0.6347264238313141,0.08887898068945722,0.8745430722837196,124,2024-06-26 01:38:26.808840,2,6,62,44
E7,4.134663676428334,0.45688701698025014,5.0113819005667,6,-9.98628926900573,0.5877127128153121,0.04958696159227403,0.960051930732774,124,2024-06-26 01:38:26.808840,2,6,62,44
E7,8.508554880181979,0.2607356796267766,1.381376185210139,6,-9.98628926900573,0.5877127128153121,0.04958696159227403,0.960051930732774,124,2024-06-26 01:38:26.808840,2,6,62,44
E8,4.644280088763539,0.33933505663916286,3.8275076093380096,7,-10.033353093342415,0.8240155960707096,0.04655181084800613,0.967694601720927,124,2024-06-26 01:38:26.808840,2,6,62,44
E8,8.33302729543057,0.22089227090692987,1.4792172245840536,7,-10.033353093342415,0.8240155960707096,0.04655181084800613,0.967694601720927,124,2024-06-26 01:38:26.808840,2,6,62,44
E9,5.64751658586725,0.4201209978463556,5.615750521309369,8,-11.035314789274686,0.3097616264998344,0.07884460941341938,0.8209440324647549,124,2024-06-26 01:38:26.808840,2,6,62,44
E10,3.021030145085994,0.7238659900684432,5.999999999999999,9,-9.833096342918404,0.051423814498759324,0.08018213679058342,0.8182923257540446,124,2024-06-26 01:38:26.808840,2,6,62,44
E10,32.341278538378965,0.25931731514853595,5.999999999999999,9,-9.833096342918404,0.051423814498759324,0.08018213679058342,0.8182923257540446,124,2024-06-26 01:38:26.808840,2,6,62,44
E12,28.46645836537766,0.20723893287817496,5.999999999999999,11,-9.037242256478851,0.8487247878782642,0.08748989702973409,0.8061148171975687,124,2024-06-26 01:38:26.808840,2,6,62,44
E12,37.40582884150814,0.3890972696146431,5.999999999999999,11,-9.037242256478851,0.8487247878782642,0.08748989702973409,0.8061148171975687,124,2024-06-26 01:38:26.808840,2,6,62,44
E15,7.065568304837696,0.27881789058869266,5.999999999999999,14,-9.548631111275792,0.8038859343847099,0.07274261443046799,0.887682683516588,124,2024-06-26 01:38:26.808840,2,6,62,44
E15,27.19193902206685,0.14863945995573147,5.999999999999999,14,-9.548631111275792,0.8038859343847099,0.07274261443046799,0.887682683516588,124,2024-06-26 01:38:26.808840,2,6,62,44
